tweet,Sentiment
@fancyfembot not shabby listening to @cameronreilly on ustream and checking your morning links ,1
As u are teh first thing on my mind when i wake up ,1
@SymMan Sent pic's of Ian eating monster burger to @manvfood and no response...must be speechless ,1
"que onda con la Javi? D: / I'M LEAVING.... NEVER TO COME BACK, SO CALL YOUR SHAWTY AND TELL HER YOU FOUND A NEW GIRL  xD",1
i love the mad weather. Wish it rains real hard! ,1
Just doing nothing...I should correct my book review..don't want to... I think I'll watch some TV...maybe Run's House ,1
#haveyouever said good night on twitter? I'm doing it now... Nighty night twugs! ,1
@sethrowe ...Then brandish the Axe ,1
@peterfacinelli Great Nurse Jackie episiode last night. I'm loving me some Dr. Cooper. ,1
"Back to work Blues here, but the weather is nice and it was nice to get a solid sleep and fruit  Peroozer, by the way I use this v little",1
Is Finally Understandin Twitter  xox,1
@wetaworkshop Give it to us a little at a time. ,1
sorry people who i called weirdos. i hope we can make peace ,1
summer.. ? summer  finally,1
"@timekord Hahaha, would have liked to have even had £300k as starting point ",1
Buzzing with ideas to bring creative writing to the good people of Newham. Really excited and celebrating today ,1
"@garylamb, @shawnlovejoy: Hey he is walking... Doesn't that count? If you walk and then eat then walk again... got to be good ",1
"Yay free starbucks now, free pepsi n dew later! Perks of working a big event ",1
Waking up need coffee and a vacation would be great too   ,1
is enjoying this beautiful sunny weather ,1
@nuttybee At least it's nearly lunchtime and you can slump off home for an hour ,1
Maccas for tea and now drinking a scotch and coke - time to start packing ,1
@ramit Haha! &quot;I need 10 single women NOW. Sounds shady but it isn't!&quot; You've got it all figured out don't you?  How's book sales going?,1
managed another 2 mile riun this morning b4 the kids got up for school  Gonna spend the rest of the day relaxing ,1
I didn't mind waiting. ,1
I'm up. Going to work yearly today... But I will have thursday and Friday off ,1
@Ben_Hall Sorry man... I take my NDAs fairly seriously... But you should know the guys *are* working on it ,1
@yero69 Thanks! Big G' Day to you too! I think I'll keep my pants on ...   #nopantstuesday,1
railsberry fields forever ,1
To Mirai @earthacademy - http://twitpic.com/7jar6 - you were named aftr my TV! ,1
@RexGoudie Drive carefully....see you when you get here ,1
"@alexWTrugs You covered Elton on Idol, then Elliott Smith and Jeff Buckley on your Youtube. I think I love you.  It sounds great!. Alex!",1
@Kevinmcdaid awww kevy thats some cute saying!  Im sure u looking forward to see ur big lover again! x,1
Genocide then physics final then lunch then other stuff... Text ,1
Just downloaded most of The Beatles albums. ,1
says I am back from Classes!  (bye) http://plurk.com/p/11bzim,1
has had to &quot;fix&quot; an eye everyday this week with minimal complaints from the wearer...I think we have graduated. ,1
"@savagestar not necessarily, lol, but it can help ;) what's your next epic gig? ",1
is still in my pjs how cool i love having a week of work ,1
@sarahtheissen you hope to see me soon - well I hope to see you too ,1
"@gracesmith Oh hey, congrats and thanks for pointing that out - I just saw I'm there too! Nice one ",1
@TraceCyrus It's a great country!  I'm a little dissapointed you guys aren't going to Sweden and that the Helsinki tickets sold out fast!,1
@taniarellie thanks kak ,1
up and ready for another day of band camp!  showering felt good  now i just have to get ready! i miss you britt!,1
@mystifying_k23 oh k! That wasn't bad ,1
"@ reeyasabellina Joke.  Basta, see you soon. ",1
24 more hours ,1
@perideaudesigns : happy day to you  too ,1
@Artela Bless you ,1
how boring. want to go home and play guitar. ,1
@rmbyrne Good Morning and Good Luck with your Finals! ,1
its 7:18 i'm awake refreshed  getting dressed heading out for coffee and class...todays gonna be a good day,1
"Download was amazing. Best week ever! Met Oli Sykes, Sean Smith and Crazy White Sean plus got a kiss from his gf ",1
i dont want to go to school. this is never-ending. HAPPY 30TH ANNIVERSARY MOMMY AND DADDY! ,1
"On one hand is Fuzzball, on the other hand is Tehran  http://tinyurl.com/dhpol7",1
"....*yawn*..getting kinda tired, but gonna stay awake...i think i'm gonna go back 2 bed after this tho haha ",1
@Lint_ Use IntelliJ ? ,1
@jordySAUROUS okay  and get fiona to 'get' the other's ahaha ;) cause I really want to see those but on dvd you know what I mean lol..,1
"I want the 5530's standby screen on my 5800, Nokia please get us the firmware update ",1
"Sick, can't move any more  // I hope to make some new friends &amp; share what we like.. ",1
@limyh you having a fancy photo taken?  @kidchan,1
Stattits was easyyy.... ,1
says gudevening evryone.  (dance) http://plurk.com/p/11bzl9,1
@steveagee Time warp? ,1
@easyleesy you can show me thurs  i wont have my laptop charger till then. But. I will be waiting ,1
@sssshenin cause they are amazing  haha,1
Groups is to twitter what Smart Folders is to OSX... Sort of ,1
Happy that the 2 1/2 meeting finished 30 minutes early ,1
@Hanster7705 says you ,1
Needs to get changed then I'm ready ,1
"@mortenprom If SAP would let me, I am trying to replace old with new ",1
is excited for YEAR ONE this Friday(finally)/ Paper Heart Aug. 14th/ 136 days till Youth In Revolt!!!!!!!!!!!!!!!!! ,1
@j0icuisia Thanks Joi!  Much appreciated!  You can catch the video on Myx or youtube.  ,1
@Nayners86 now I know we'll talk every day! Yay twitter! ,1
@hothusband_01To whom are you referring? ,1
"@QueenKirsty I do touch type, all of that was mostly a joke. I'm only 49 for God's sake and that's not old ",1
I know I'm in rural America!  I passed a Starbucks and there were two tractors parked outside!  Seriously! ,1
What am i gonna do today? any suggestions ? ,1
@TraceCyrus AUSTRALIA! COME HERE TRACE!!! WE LOVE YOU!! xxxx ,1
waiting on daddy to wake up so we can go shopping..  ,1
"off to do some sound engineering. well, hitting 'play' and pushing the occasional fader ",1
Right!... Off out into the garden to do some more painting while the weather's fine ,1
@sophiamontinola Tell me kung walang pasok ha. TWEET IT PLEASE! ,1
@nathaliemc Loevly stuff! Right outside my door almost - can see the tent from the front door. I'll pop over ,1
"@_hayles Hey sweetheart, aw thank you!  how're you? I'm just out the shower, dripping wet hair Haha, Xxxx",1
@strevitz I like your plans for July. Do you have a mailing addy? I have something for you that we talked about once... ,1
"This is my last full week of school!!!!!   (I meant to Tweet this yesterday, but was so excited that I forgot to, haha.)",1
Watching NCIS  Love,1
@LaChatNoir I much prefer Babylon 5 ;) Hello you ,1
"4 more days untill my birthday, the 20th ",1
"@dhowell Thanks, Denise. I totally understand where you're coming from, and I appreciate the nudge in the right direction.  ",1
Listening to the chain-saw in the garden - My dad decided to 'trim' a few trees ,1
"@VolarConMigo Thank you, darling  It was taken during a drunken evening in a small college town about an hour from where i am now.",1
the_hinduPM bluntly tells Pak. not to allow terrorism against India......... same old story  thoda pyaar or thoda takrar...,1
"Back from my longest siesta ever.Took Sleep and Neuroimaging Lab's advice well. With complete nap, i shall see nothing but positive in u! ",1
@rjw1 I listened to the railscast but didn't pick up that they weren't replacing cron. That actually makes sense ,1
"getting the next CIC online course shell ready-starts shortly-if you know anyone who wants to register, they need to get their skates on ",1
@ShashiTharoor that was touching and the stuff toy was cute ,1
"@JornJansen nothing just playing piano  hehehe, what time is it over there ? Hehe http://myloc.me/40Vr",1
@michaelsheen hey say &quot;hi&quot; to your Brazilian fans !!! please ,1
@DanWarp You should tell people that iCarly has been nominated for a Teen Choice Award ,1
@blurtit wow thanks! You're like the oracle! ,1
@DDotOmen good morning ,1
I'm listening to JLS Beat again  God their so HOT!! lol,1
@maryse0uellet nice! A little A.M retail therapy! ,1
@ItGirlSerena Thanks  xo,1
@nonsequitir &quot;sharks with frickin laser beams&quot; ... love it ,1
@sherrijackson Hope you get a walk in today! ,1
longggg day ahead!!!! Ready to start my future business ,1
@RyanSeacrest i love the ryanseacrest show..kobe and kim kard..congrats babe! that is big ,1
@brettjones Did you use long tweezers and make the thawed rodents &quot;run?&quot; ,1
@reconsider thanx for the #ecomonday shout and also more gr8t recommends for other green twitters ,1
"Awww , i love my ppl  , good luck on your regents and happpppy @chasethechad day bitches !!!",1
Off to train legs &amp; do 40 mins of cardio ,1
TIME TO MAKE THE CHANGE TWEEPS! Tweet by tweet  &quot;Wind of Change&quot; by Scorpions http://tinysong.com/3lRk,1
@docbaty that should make it 300 ,1
@TheWebstar  Have a fabulous holiday ,1
"@Taraanne87 if I get the new one I'm probably giving the 3G one to my dad. If not, I'll let you know. ",1
going to school in pajamassss.   i rreeeaaallyy needa catch up on my sleeeep!,1
Last night was love all the way  should do it again soon =P probably will continue tonight actually - 'cos again I'm home alone ,1
http://nsfw4.me/I4B @sandra_nz -- send this link to friends instead since they may be at work ,1
@hyver @yme #HyvesRedesign simonvreeman Thanks! ,1
@LittleLiverbird   maybe with the Piñata Sticks we have LOL,1
says for jerylle mercado thanks for the add  http://plurk.com/p/11c05g,1
@candygups awww thnx wifey....luv ya ,1
@erinmcfly  chin up. and smile!,1
Tonight-DKM and Aerosmith!! Going with Amanda and her cousin and friend ,1
My team rode 544 miles in 10 days  We were scheduled to do more but had time constraints and other issues.  Feel like I Could keep going. ,1
At steak n shake. Drove home from orlando. ,1
@aherne148 I would but I'd have to kill ya n the country needs teachers  he he just didn't like that b is all..I'm a fickle fecker!,1
7:20pm: i just got the news that my friend Micah passed her Programming2!! yey!! time to party!! ,1
"@VividMuse Yes, but are they spiked with champagne or some cheap sparkling wine? What? Flowers? No way! ",1
yeahhhh everyone look so good ,1
"@JONASBROTHERS @ASHLEYTISDALE GO BUY THEIR CDS, BOTH OUT TODAY. GUILTY PLEASURE AND LINES VINES AND TRYING TIMES. ",1
Babysitting today! But i dont want to be awake this early. ,1
Edgesight is rather Cool ,1
@scifigirl THANK MERLIN'S HAIRY NIPPLES THAT IS TRUE. ,1
"@MoonDance4me It was. Hard to drag myself out of bed this morning, too. But the world awaits. ",1
Retweeting @Wildcat2030: &quot;Cannabis alters human DNA&quot;  http://bit.ly/JUeIV 3-4 joints a day??? seriously... ,1
"@simonswords That would explain it. Thanks. It's a shame, he'd make a great tweeter ",1
"@ingars Neder. Man vajadzīgs v??rds ar š??du jēgu/nozīmju spektru: &quot;dažbrīd rīkojas k?? bērns, bet citk??rt k?? atbildīgs valstsvīrs&quot;  ",1
"oh, that's right, as @nprscottsimon has reminded me, Happy Bloomsday!  ",1
wants to go see NeverShoutNever! on tuesday ,1
i am seriously considering going to bed before NINE O'CLOCK I AM SO TIRED + no japanese tomorrow ,1
@igarebear k  ill take lots of pics if its somewhere cool and ill try not to get eaten by a grizzly lol,1
@CYBERCABZ Sadly I will not be coming to Silverstone. But thank you for the offer ,1
@sharilong28 Morning ,1
"@catherinity i see you're making an effort to twit, just like me ",1
"ooooooh, about to start boarding!!!! ",1
I feel loads better right now  managed not to get too upset this morning..,1
I really like my hair like this   I would do it more often but it takes so loonnnnggg D: http://tinyurl.com/nqtulh,1
@jaulin Thank you so much for your help! ,1
yew.  Mackies 100th in 7 games     Shanes going to realise a bet with a Cats supporter isnt safe in round17!,1
lord of mutha fucking grace...SCHOOL IS ALMOST OVER WOOOOO HALLELUJAH JESUS ,1
at a friend of mine.  don't wanna go to school tomorrow... &gt;.&lt;,1
"@mcflymusic haha, i don't think so ",1
"Video: it’s been around but always a good laugh, especially before a conference  http://tumblr.com/xps2251ic",1
@missy_el Lunch once this essay is done is a definite! ,1
&lt;3  just felt like spreading some love. goodmorning!,1
"@Doener I made the same mistake yesterday, that's how I knew! ",1
@alexandramusic woo your hyper 2day!! lol have a good time in the studio!! ,1
@gracedent Freddie to win and when you on BBlb please ask for oyr Lf back ,1
@goodfellas773 yuk @ the oatmeal but it made me want a bowl of cereal ,1
school then out ,1
A sweet store  http://twitpic.com/7javt,1
Car-Scrapyards is now on Facebook: http://bit.ly/16QF7w  ,1
"....&quot;proper keyword is like the cream on the ice-cream&quot;   Sweet, these must have been the words of an SEM guy.",1
